Core-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCX-0,,,,
Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),Branch Misprediction Ratio,IC (32B) Fetch Miss Ratio,Op Cache (64B) Fetch Miss Ratio,IC Access (pti),IC Miss (pti),DC Access (pti),DC Fills From Same CCX (pti),DC Fills From different CCX in same node (pti),DC Fills From Local Memory (pti),DC Fills From Remote CCX Cache (pti),DC Fills From Remote Memory (pti),All DC Fills (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),L3 Access,L3 Miss,L3 Miss %,Ave L3 Miss Latency,
0.33,1497.90,0.50,1.99,0.09,0.21,0.19,84.02,17.71,577.22,24.49,0.68,0.03,0.74,0.03,25.98,68.58,21.58,26.07,21.24,26.83,2.12,8.39,16.31,19.24,1.75,12.56,4.93,6317.00,99.00,1.57,479.17,
14.68,3647.78,0.90,1.11,0.00,0.32,0.34,119.35,38.42,575.07,28.02,2.29,0.61,2.04,0.21,33.18,239.04,176.23,34.20,30.82,123.47,76.05,25.34,22.08,64.38,45.44,10.20,8.74,700414.00,250656.00,35.79,644.04,
1.35,2979.38,0.44,2.29,0.04,0.28,0.45,362.12,101.42,665.59,32.89,1.27,0.17,1.82,0.15,36.31,88.67,18.53,31.14,39.48,34.49,7.14,3.95,23.40,95.98,60.70,19.15,16.08,1440996.00,5150.00,0.36,1084.99,
100.02,3715.98,1.39,0.72,0.02,0.43,0.44,149.53,64.51,522.32,22.77,0.00,0.00,0.01,0.01,22.78,99.19,68.07,22.89,8.20,12.26,6.07,3.46,2.72,86.17,61.60,19.11,5.48,2624265.00,15556.00,0.59,1153.48,
100.02,3723.97,1.43,0.70,0.02,0.43,0.43,146.24,63.49,518.94,22.57,0.00,0.00,0.02,0.01,22.60,87.77,63.67,20.29,3.80,8.83,4.87,2.97,1.00,76.47,57.25,16.41,2.81,2618041.00,8510.00,0.33,1083.99,
2.85,2993.51,0.15,6.77,0.01,0.16,0.03,14.94,2.35,511.88,10.70,0.70,0.09,1.02,0.05,12.56,5.16,2.76,1.03,1.23,10.88,0.23,9.79,0.86,6.07,1.72,2.72,0.37,1095467.00,1508.00,0.14,1081.51,
3.39,2989.29,0.25,3.93,0.01,0.14,0.04,16.21,2.31,504.87,4.63,0.06,1.30,0.11,0.47,6.57,4.93,2.54,0.89,1.31,14.17,0.68,12.54,0.94,57.31,23.78,13.73,0.37,1258319.00,44327.00,3.52,2580.16,
4.39,2981.81,0.17,5.85,0.01,0.15,0.07,28.75,4.35,510.12,10.88,0.11,0.01,0.22,0.01,11.23,65.91,16.91,21.43,27.71,133.00,102.90,14.48,15.61,83.65,67.45,4.07,12.10,1083660.00,1580.00,0.15,968.57,
1.66,2979.38,0.61,1.64,0.03,0.21,0.21,102.78,21.98,583.79,15.71,0.45,0.02,0.61,0.02,16.81,59.42,12.25,23.74,23.51,40.26,11.18,13.04,16.04,17.39,5.69,3.79,7.47,1081449.00,2683.00,0.25,943.02,
2.89,2981.28,0.15,6.48,0.02,0.31,0.33,180.73,56.90,673.26,2.27,0.01,0.01,0.02,0.00,2.30,22.50,10.35,6.90,6.89,7.14,2.21,0.63,4.30,5.72,1.74,0.45,2.59,1092075.00,1259.00,0.12,1064.30,
7.03,2982.27,0.14,7.25,0.02,0.21,0.13,62.75,12.99,553.30,19.34,0.23,0.02,0.38,0.03,19.99,7.89,5.82,2.46,1.86,26.42,13.06,12.27,1.08,18.69,12.21,4.07,0.78,1142586.00,2399.00,0.21,850.34,
2.92,2977.14,0.34,2.95,0.02,0.25,0.17,111.23,27.41,549.64,2.92,0.03,0.01,0.03,0.01,2.98,80.09,32.43,22.79,25.53,46.24,15.35,15.19,15.69,31.38,11.85,8.81,9.83,1461068.00,30037.00,2.06,2085.14,
2.86,2980.07,0.17,5.97,0.01,0.24,0.19,114.56,27.93,638.35,1.33,0.02,0.01,0.03,0.01,1.40,42.65,13.32,19.64,10.39,30.34,15.97,6.40,7.96,22.04,13.34,3.34,2.43,1369865.00,2136.00,0.16,2403.81,
10.37,2980.14,0.11,9.32,0.01,0.25,0.19,139.06,34.26,569.10,23.89,0.48,0.03,0.53,0.03,24.97,92.58,27.67,34.63,35.69,30.98,7.93,5.10,17.95,39.22,15.24,3.99,17.75,1093201.00,1266.00,0.12,941.46,
17.36,2963.17,0.29,3.42,0.02,0.31,0.31,155.44,47.58,660.34,15.87,0.50,0.02,0.27,0.03,16.68,44.48,5.72,20.31,18.45,42.68,19.53,11.89,11.26,50.60,32.75,7.79,7.19,1475914.00,73979.00,5.01,664.49,
7.44,2905.76,0.16,6.23,0.02,0.21,0.08,31.60,6.48,548.62,4.68,0.05,0.03,0.05,0.00,4.82,155.75,99.08,31.25,28.81,66.91,29.23,19.32,18.36,30.00,11.02,8.52,10.46,1634082.00,119277.00,7.30,965.55,
2.75,2979.34,0.58,1.73,0.03,0.22,0.21,108.16,23.88,607.69,24.85,0.68,0.05,0.57,0.05,26.20,19.63,4.09,8.81,6.78,44.99,19.41,20.62,4.96,15.04,6.90,6.32,1.82,1442207.00,3842.00,0.27,956.41,
2.57,2979.10,0.70,1.43,0.03,0.24,0.25,138.80,33.78,597.60,31.64,0.80,0.10,0.68,0.01,33.24,183.86,150.27,22.85,16.17,106.90,69.03,26.03,11.83,54.14,39.71,10.08,4.34,1455367.00,3337.00,0.23,902.09,
0.18,2976.22,0.50,2.00,0.09,0.28,0.28,229.83,63.50,521.28,28.52,0.93,0.15,0.88,0.09,30.56,153.37,100.72,29.41,26.91,118.78,75.28,25.72,17.77,58.27,40.59,8.54,9.14,1421451.00,1304.00,0.09,982.76,
0.32,1497.08,0.51,1.95,0.09,0.23,0.18,84.92,19.44,592.15,24.40,0.55,0.02,0.67,0.03,25.67,100.93,44.69,30.46,26.05,88.10,47.92,21.79,18.39,53.49,36.44,9.38,7.66,6033.00,80.00,1.33,382.53,
11.23,1733.34,0.70,1.43,0.05,0.31,0.30,135.60,41.89,631.45,23.87,2.41,0.23,0.18,0.01,26.70,119.37,68.15,29.09,22.18,66.29,35.43,16.90,13.96,73.75,52.71,12.93,8.22,182844.00,18965.00,10.37,350.37,
2.18,1495.61,0.37,2.70,0.02,0.25,0.30,106.32,26.93,502.54,29.50,0.28,0.07,0.11,0.01,29.97,69.44,18.66,24.76,26.89,52.10,20.41,15.18,16.52,52.21,32.86,7.44,10.37,47835.00,4265.00,8.92,412.88,
2.93,1495.35,0.18,5.66,0.02,0.23,0.13,84.93,19.88,561.20,23.23,1.12,0.08,1.04,0.06,25.53,83.65,53.20,17.97,14.61,53.09,26.31,18.75,8.03,59.82,40.94,9.78,6.58,11297.00,818.00,7.24,398.34,
0.86,1492.87,0.92,1.09,0.02,0.18,0.17,55.07,9.76,562.88,22.68,0.26,0.11,0.58,0.04,23.67,67.03,11.64,26.75,29.05,34.41,8.17,9.50,16.74,43.13,23.23,6.30,12.31,13196.00,1110.00,8.41,448.86,
2.97,1494.55,0.18,5.53,0.02,0.20,0.16,77.39,15.62,603.17,22.58,0.67,0.11,1.12,0.08,24.56,83.28,27.79,27.36,29.39,46.05,15.22,17.56,13.26,35.87,9.75,9.55,16.12,12137.00,1021.00,8.41,449.98,
7.97,1498.45,0.13,7.77,0.01,0.27,0.29,161.11,43.97,691.40,27.61,1.46,0.12,0.37,0.03,29.59,142.37,102.79,24.90,16.14,52.70,26.29,15.59,10.82,41.04,25.25,7.02,5.32,12146.00,861.00,7.09,453.02,
2.08,1496.96,0.37,2.68,0.03,0.29,0.24,70.98,20.36,611.82,8.98,1.56,0.28,2.31,0.44,13.58,17.73,0.25,12.54,4.94,11.36,0.22,8.25,2.90,6.44,0.01,4.39,2.04,14771.00,1248.00,8.45,418.62,
100.08,3724.29,0.51,1.96,0.00,0.37,0.00,0.65,0.24,397.02,8.10,1.93,0.11,1.48,0.12,11.74,15.55,0.23,11.32,4.01,9.65,0.20,7.40,2.05,6.22,0.01,4.25,1.96,404055.00,197148.00,48.79,704.42,
66.42,3720.42,0.50,2.01,0.00,0.27,0.09,41.95,11.48,527.93,2.51,0.21,0.05,0.22,0.04,3.02,46.03,15.62,23.77,11.03,20.60,0.35,12.15,8.10,22.20,8.49,6.36,2.93,300213.00,127486.00,42.47,792.53,
1.06,1484.87,0.84,1.19,0.02,0.14,0.09,37.00,5.30,504.32,27.93,0.94,0.07,1.12,0.01,30.08,36.12,19.47,11.07,5.51,13.23,0.43,9.00,3.80,24.91,14.39,4.68,1.71,13918.00,1371.00,9.85,389.79,
1.02,1440.84,0.73,1.37,0.02,0.09,0.10,40.62,3.85,495.10,9.84,0.47,0.04,0.95,0.05,11.36,46.34,9.08,28.15,9.75,13.82,3.52,2.50,7.80,6.84,3.87,0.52,1.95,12502.00,1243.00,9.94,380.66,
3.13,1496.44,0.21,4.76,0.03,0.21,0.15,65.64,13.92,570.56,27.71,0.16,0.08,0.53,0.04,28.52,69.62,33.64,18.62,19.51,55.70,24.59,21.34,9.77,50.77,29.46,10.67,9.73,16085.00,971.00,6.04,357.84,
4.21,1494.54,0.86,1.16,0.01,0.12,0.16,41.25,4.83,532.17,21.83,0.49,0.03,0.53,0.04,22.92,52.88,7.89,26.09,21.56,36.97,8.71,15.28,12.97,30.75,11.45,9.93,8.59,35965.00,3639.00,10.12,409.23,
0.72,1472.20,0.85,1.18,0.02,0.24,0.20,94.64,23.07,501.69,12.18,0.06,0.02,0.21,0.01,12.48,85.29,36.24,29.54,24.57,23.22,0.33,7.96,14.93,14.35,0.27,4.45,9.64,11708.00,1087.00,9.28,460.76,
99.97,3488.49,0.34,2.97,0.00,0.37,0.00,0.74,0.27,398.53,8.19,0.57,1.11,1.19,1.15,12.20,17.92,0.22,13.70,4.00,10.84,0.21,8.24,2.39,5.78,0.01,4.17,1.60,266958.00,134915.00,50.54,927.70,
100.02,3724.79,0.42,2.36,0.00,0.36,0.00,0.71,0.26,397.97,7.57,1.75,0.23,1.37,0.15,11.06,17.89,0.22,11.64,6.04,11.95,0.23,7.41,4.31,5.92,0.02,4.18,1.72,321902.00,159907.00,49.68,753.28,
100.01,3724.44,0.43,2.32,0.00,0.30,0.15,60.42,18.32,490.64,18.31,1.60,0.11,1.70,0.15,21.87,17.09,10.17,5.56,1.47,5.76,0.44,4.30,1.01,11.59,2.64,8.20,0.45,328881.00,157626.00,47.93,814.34,
2.03,1484.51,0.43,2.33,0.01,0.27,0.21,80.18,21.27,619.19,2.52,0.03,0.00,0.13,0.00,2.68,45.87,20.53,16.47,7.87,27.66,1.23,20.93,5.51,33.78,18.06,7.60,2.37,13547.00,1170.00,8.64,385.43,
0.93,1432.08,1.00,1.00,0.02,0.25,0.16,61.14,15.49,530.69,19.85,0.88,0.16,1.22,0.16,22.27,58.34,23.83,23.82,10.88,20.29,10.40,2.17,7.73,20.37,10.90,1.15,3.16,16112.00,1536.00,9.53,360.11,
3.79,1497.37,0.28,3.52,0.04,0.25,0.24,108.40,26.88,633.07,28.55,0.49,0.04,1.38,0.09,30.56,22.76,19.14,3.55,1.55,28.16,13.10,13.79,1.26,16.46,6.48,8.78,0.29,32894.00,2646.00,8.04,367.58,
0.84,1506.75,0.92,1.09,0.02,0.26,0.24,109.83,29.02,737.68,3.30,0.03,0.00,0.05,0.02,3.40,104.59,58.13,30.51,16.76,29.78,8.63,10.23,10.92,23.78,13.82,4.15,5.84,13882.00,1067.00,7.69,429.67,
0.74,1482.96,0.61,1.64,0.04,0.24,0.19,103.93,25.04,577.49,12.34,0.03,0.03,0.16,0.02,12.58,93.06,35.57,27.81,30.73,52.92,17.48,18.91,16.53,34.60,9.17,10.57,14.20,21361.00,2608.00,12.21,345.29,
2.93,1496.04,0.18,5.68,0.02,0.27,0.35,196.27,53.35,725.66,21.95,0.75,0.08,0.65,0.17,23.59,64.90,28.78,19.95,22.42,20.68,3.92,6.49,10.27,44.10,26.13,4.19,12.15,11286.00,899.00,7.97,480.00,
0.80,1494.66,0.89,1.12,0.02,0.21,0.14,38.53,8.09,561.66,19.11,0.36,0.02,0.49,0.08,20.06,54.52,5.08,24.58,24.81,25.72,2.26,8.73,14.74,20.25,1.17,8.33,10.07,13728.00,1151.00,8.38,435.48,
2.45,1497.59,0.93,1.07,0.01,0.24,0.04,10.21,2.49,429.26,8.00,0.58,0.59,1.40,1.50,12.07,17.62,0.20,11.86,5.56,12.79,0.17,8.63,3.99,5.62,0.01,4.04,1.57,33359.00,3039.00,9.11,448.59,
100.01,3724.76,0.48,2.10,0.00,0.35,0.00,0.67,0.24,401.00,7.60,1.86,0.13,1.33,0.10,11.03,18.63,0.19,11.78,6.65,12.33,0.20,7.47,4.66,6.17,0.01,4.17,1.99,398124.00,186811.00,46.92,747.16,
100.02,3724.66,0.43,2.34,0.00,0.31,0.04,14.04,4.37,417.08,17.05,0.74,0.22,0.87,0.15,19.03,49.68,30.90,13.22,6.01,18.00,0.97,12.59,4.44,10.28,6.37,2.48,1.57,332186.00,150532.00,45.32,850.92,
100.05,2335.95,1.05,0.96,0.00,0.23,0.01,2.67,0.60,324.01,1.58,0.03,0.01,0.20,0.01,1.84,22.82,6.90,10.11,5.81,29.69,1.52,24.00,4.17,40.31,26.46,9.81,1.64,850036.00,345941.00,40.70,493.21,
2.44,1484.28,0.40,2.47,0.01,0.23,0.16,61.73,14.49,504.74,15.37,0.40,0.06,0.90,0.12,16.85,50.64,23.25,17.54,10.19,11.57,0.06,5.05,6.47,48.21,15.27,7.94,3.72,15205.00,1753.00,11.53,438.18,
1.16,1498.05,0.73,1.37,0.02,0.18,0.10,31.54,5.76,536.87,10.85,0.01,1.28,0.01,0.37,12.53,87.76,31.17,28.56,30.51,16.94,0.91,2.17,13.85,36.20,4.44,4.42,16.66,16036.00,1617.00,10.08,470.53,
50.18,1481.29,0.84,1.19,0.00,0.38,0.00,0.61,0.23,399.08,8.68,0.83,0.65,1.37,0.74,12.27,19.06,0.18,13.01,5.92,11.55,0.17,7.44,3.94,6.12,0.01,4.14,1.98,205022.00,110251.00,53.78,351.32,
100.11,3724.32,0.59,1.71,0.00,0.36,0.00,0.70,0.25,398.27,8.31,1.09,0.20,1.45,0.46,11.50,20.55,0.19,11.66,8.70,16.43,2.17,7.48,6.77,11.68,3.40,6.30,1.93,625730.00,263920.00,42.18,697.88,
0.81,1719.10,0.68,1.47,0.03,0.28,0.22,78.74,22.29,553.95,12.55,0.81,0.08,0.32,0.03,13.79,38.80,5.41,26.67,7.22,20.93,0.18,15.04,5.71,13.37,4.09,6.49,1.50,52504.00,5044.00,9.61,474.93,
3.07,1497.32,0.23,4.27,0.01,0.16,0.13,35.71,5.65,517.00,20.43,0.17,0.02,0.35,0.01,20.98,34.44,6.09,24.53,5.86,13.18,0.29,8.58,4.32,6.09,0.17,4.38,1.54,10502.00,736.00,7.01,381.51,
100.00,3498.47,0.33,3.03,0.00,0.38,0.00,0.73,0.28,396.66,8.37,0.72,0.90,1.40,0.62,12.02,22.20,0.18,13.61,8.36,13.74,0.18,7.99,5.57,6.92,0.01,4.11,2.79,371964.00,193090.00,51.91,863.07,
100.01,3724.50,0.44,2.28,0.00,0.36,0.00,0.74,0.27,393.46,8.72,1.58,0.23,1.24,0.16,11.93,19.50,0.22,11.84,7.44,13.30,0.22,7.46,5.62,5.88,0.01,4.05,1.82,420644.00,189321.00,45.01,730.30,
60.43,3721.62,0.52,1.91,0.00,0.28,0.06,27.90,7.83,519.91,19.88,0.94,0.12,1.32,0.09,22.35,60.26,25.89,21.96,12.34,24.80,2.26,14.10,8.44,42.24,24.58,5.29,3.90,398002.00,139455.00,35.04,764.77,
1.17,1494.29,0.68,1.48,0.02,0.30,0.34,109.00,32.17,503.47,21.53,1.01,1.47,1.11,1.03,26.15,70.60,31.52,29.83,9.78,18.58,0.40,11.83,6.35,23.20,10.80,4.89,3.44,14354.00,1543.00,10.75,412.93,
1.06,1471.88,0.90,1.12,0.01,0.20,0.23,87.08,17.29,497.89,14.41,0.56,0.04,1.14,0.12,16.27,53.42,31.95,20.32,5.95,23.49,10.35,8.70,4.44,14.30,11.46,2.36,1.51,12596.00,995.00,7.90,436.47,
3.23,1494.61,0.23,4.37,0.03,0.27,0.38,209.88,57.19,607.76,24.62,1.18,0.07,1.84,0.29,28.00,38.99,7.49,17.10,14.86,38.82,16.17,16.83,5.82,27.96,8.30,10.12,9.04,18131.00,1168.00,6.44,403.41,
4.93,1499.88,0.71,1.40,0.01,0.16,0.15,38.87,6.12,538.09,20.63,0.52,0.03,0.77,0.03,21.98,101.76,64.26,21.35,18.96,57.13,30.27,15.33,11.52,65.20,42.66,10.50,7.44,34965.00,3000.00,8.58,383.57,
4.35,1504.14,0.18,5.42,0.02,0.27,0.32,176.88,48.52,704.93,8.34,0.01,0.01,0.04,0.01,8.42,102.78,37.25,29.22,36.08,53.74,19.89,13.64,20.21,67.93,36.94,10.91,15.87,18809.00,1682.00,8.94,406.03,
1.77,1501.34,0.24,4.11,0.03,0.28,0.30,186.53,51.49,732.80,29.68,0.06,0.00,0.01,0.00,29.76,103.05,35.64,29.40,37.54,76.75,39.13,16.61,21.01,68.03,34.87,11.00,16.53,11731.00,1024.00,8.73,381.58,
2.10,1477.62,0.97,1.03,0.02,0.27,0.24,108.99,29.60,525.13,13.26,0.07,0.04,0.24,0.02,13.63,104.96,53.02,25.93,28.23,59.27,26.34,17.20,15.74,35.42,12.78,9.03,12.49,29220.00,1931.00,6.61,387.43,
0.71,1522.93,0.72,1.40,0.04,0.27,0.17,119.84,32.36,528.66,20.08,0.55,0.04,0.82,0.15,21.63,96.47,46.31,26.19,23.74,58.10,28.75,16.22,13.13,56.02,32.48,8.20,10.61,15927.00,1152.00,7.23,455.65,
0.60,1550.55,0.61,1.65,0.04,0.24,0.16,99.83,23.76,561.33,12.05,0.05,0.02,0.17,0.02,12.30,101.20,43.91,28.71,30.87,77.42,36.53,21.83,19.06,53.26,30.15,9.05,11.80,12405.00,889.00,7.17,380.37,
0.88,1491.03,0.87,1.15,0.03,0.21,0.14,46.40,9.87,583.43,23.11,0.48,2.97,0.14,0.14,26.85,117.39,77.50,24.88,15.01,43.46,18.48,15.94,9.04,49.59,34.40,8.71,5.97,15714.00,1163.00,7.40,425.84,
4.25,1502.47,0.39,2.59,0.02,0.27,0.21,87.61,23.90,654.67,22.74,1.57,0.37,0.87,0.09,25.63,75.89,29.08,22.35,24.40,34.94,6.99,12.90,15.05,32.26,12.42,9.41,9.35,21634.00,3497.00,16.16,418.48,
3.17,1460.68,0.20,4.90,0.02,0.21,0.20,96.68,20.44,611.60,5.09,0.05,0.01,0.10,0.01,5.28,67.71,10.82,27.21,29.55,37.17,6.45,13.05,17.67,30.35,7.72,10.75,11.88,11817.00,1082.00,9.16,434.13,
3.03,1493.39,0.91,1.10,0.01,0.19,0.15,43.11,8.40,517.20,19.58,0.64,0.01,0.58,0.02,20.84,54.10,0.83,23.14,30.12,24.17,6.49,11.39,6.28,45.48,11.85,7.92,23.84,31570.00,2563.00,8.12,419.60,
3.24,1502.08,0.25,4.08,0.02,0.22,0.16,74.47,16.07,587.27,28.02,1.71,0.09,1.87,0.20,31.88,76.16,40.42,19.88,17.69,64.24,39.76,16.07,8.42,57.61,35.06,8.13,9.28,15903.00,1464.00,9.21,427.99,
5.61,1504.31,0.36,2.78,0.02,0.27,0.28,182.34,49.17,556.44,23.66,1.18,0.04,1.25,0.12,26.25,63.85,30.15,13.85,21.57,60.49,29.76,19.12,11.61,68.75,43.47,13.54,9.97,31513.00,1615.00,5.12,419.30,
15.51,1529.35,0.78,1.28,0.03,0.36,0.41,244.92,88.13,746.80,27.90,1.09,0.08,0.80,0.10,29.98,123.28,80.58,27.14,16.06,44.94,23.36,11.81,9.77,83.86,63.07,15.08,6.29,218522.00,23708.00,10.85,237.31,
0.79,1624.35,0.72,1.39,0.03,0.20,0.18,92.88,18.84,514.21,28.79,1.73,0.08,0.48,0.05,31.12,153.47,101.92,31.03,22.56,73.40,36.26,23.54,13.60,59.60,34.85,9.73,8.96,15243.00,1106.00,7.26,384.97,
0.81,1535.84,0.64,1.57,0.04,0.27,0.32,179.45,48.77,646.61,16.19,0.36,0.11,0.38,0.24,17.28,94.56,59.04,19.89,17.12,52.11,22.84,19.37,9.89,52.63,32.71,10.38,7.23,16381.00,1658.00,10.12,444.35,
3.27,1507.22,0.28,3.61,0.02,0.16,0.11,39.47,6.50,564.20,32.62,0.42,0.07,0.67,0.05,33.83,45.70,23.73,11.11,11.77,41.38,19.18,16.02,6.18,20.21,7.46,6.03,5.59,12356.00,1188.00,9.61,440.14,
3.29,1500.92,0.24,4.16,0.02,0.35,0.47,269.93,94.74,758.75,21.49,0.32,0.23,0.47,0.08,22.60,126.65,70.34,32.23,24.26,55.60,29.17,12.66,13.76,93.24,64.12,18.62,10.50,14746.00,897.00,6.08,408.31,
0.34,1497.44,0.54,1.86,0.09,0.28,0.20,154.74,43.30,418.77,29.32,0.97,0.04,1.46,0.04,31.83,135.39,81.38,33.12,20.95,64.20,36.42,16.45,11.34,79.65,55.43,14.61,9.61,15507.00,317.00,2.04,383.12,
0.83,2126.08,0.67,1.49,0.03,0.33,0.49,287.92,95.70,756.82,29.20,0.54,0.08,0.90,0.11,30.83,142.95,88.80,29.44,28.30,105.58,65.98,23.38,16.22,59.32,39.43,7.76,12.08,19855.00,723.00,3.64,556.39,
0.45,1498.09,0.68,1.47,0.07,0.33,0.41,172.04,56.69,627.32,31.89,0.41,0.14,1.20,0.11,33.75,100.68,58.69,24.57,18.88,45.08,22.14,12.39,10.55,77.50,52.81,15.95,8.33,15061.00,237.00,1.57,360.49,
5.44,1510.66,0.78,1.28,0.04,0.25,0.44,278.98,69.18,626.57,13.07,0.19,0.32,0.32,0.05,13.94,23.30,13.11,5.45,4.60,2.50,0.03,0.02,2.45,2.23,0.07,0.01,2.15,60975.00,3380.00,5.54,417.40,
100.01,3724.36,1.77,0.56,0.02,0.00,0.06,23.16,0.03,566.49,0.00,0.00,0.00,0.00,0.00,0.01,0.44,0.05,0.16,0.22,19.25,3.77,15.35,0.13,11.48,2.79,8.60,0.09,17240.00,5077.00,29.45,865.82,
2.74,1920.28,1.26,0.80,0.01,0.32,0.28,83.83,26.87,489.42,23.11,1.05,0.03,1.06,0.01,25.26,72.32,8.10,28.83,35.56,31.74,5.40,5.79,20.56,65.44,41.43,8.96,15.00,42506.00,1505.00,3.54,596.46,
0.22,1921.90,0.65,1.54,0.03,0.32,0.28,100.04,31.79,459.02,23.17,1.15,0.09,1.45,0.20,26.06,75.31,28.42,25.25,22.69,82.23,52.23,18.98,11.02,54.50,33.45,9.36,11.66,35060.00,2630.00,7.50,643.34,
0.57,1500.98,0.50,2.01,0.08,0.28,0.41,364.11,101.81,698.96,30.81,0.49,0.23,0.64,0.20,32.37,153.02,94.84,31.28,30.61,65.01,23.69,22.24,19.08,61.04,38.48,10.71,11.53,12681.00,511.00,4.03,504.53,
4.30,1499.90,0.86,1.16,0.03,0.22,0.22,103.92,23.12,586.16,24.45,0.55,0.02,0.79,0.05,25.85,63.87,21.01,24.47,18.63,52.30,18.56,19.32,14.42,16.79,5.87,6.68,4.21,153655.00,5832.00,3.80,524.24,
2.54,1500.19,0.85,1.17,0.03,0.28,0.44,363.29,103.05,641.98,20.68,0.74,0.03,0.96,0.01,22.42,121.10,72.81,30.79,17.69,43.17,15.70,16.46,11.01,23.86,11.75,5.31,6.68,93326.00,4030.00,4.32,512.34,
1.50,1461.06,0.69,1.44,0.03,0.27,0.32,255.03,69.69,655.15,29.29,1.28,0.07,1.33,0.08,32.05,102.43,55.89,27.54,19.14,60.11,27.84,21.70,10.57,57.51,38.01,10.80,8.57,20211.00,2040.00,10.09,406.90,
0.73,1500.41,0.46,2.16,0.06,0.35,0.51,270.08,93.77,725.50,30.72,0.29,0.13,0.85,0.09,32.07,153.78,97.04,30.94,29.11,64.67,24.26,21.98,18.43,54.76,33.66,10.03,10.67,11119.00,423.00,3.80,440.91,
0.37,1500.58,0.51,1.96,0.08,0.02,0.04,14.71,0.28,567.36,1.04,0.00,0.00,0.00,0.00,1.04,1.16,0.01,1.14,0.00,0.00,0.00,0.00,0.00,1.17,0.02,1.15,0.00,6654.00,96.00,1.44,383.52,
100.02,3724.58,1.21,0.83,0.02,0.03,0.05,15.94,0.41,566.16,27.08,0.13,0.06,0.08,0.03,27.37,74.20,28.31,25.47,21.38,34.77,10.97,14.03,9.78,49.71,26.74,11.36,11.61,94030.00,16174.00,17.20,795.45,
0.19,2400.51,0.95,1.05,0.03,0.31,0.25,81.43,25.32,522.45,22.26,1.46,0.04,1.68,0.01,25.45,76.12,9.26,32.19,34.99,49.35,11.61,14.29,23.46,49.12,25.62,11.95,11.53,6214.00,454.00,7.31,688.19,
0.20,2398.99,0.90,1.11,0.03,0.30,0.19,99.78,29.45,523.02,31.44,0.30,0.05,0.46,0.04,32.30,148.71,91.18,31.49,29.79,109.73,67.67,23.75,18.31,59.52,40.16,7.85,11.48,5913.00,419.00,7.09,772.53,
2.95,1828.96,0.75,1.34,0.03,0.20,0.20,93.92,18.96,592.93,25.66,0.41,0.03,0.46,0.03,26.58,66.44,20.75,25.54,20.42,130.57,97.01,18.28,15.28,72.26,62.54,4.57,5.13,49437.00,2766.00,5.59,504.25,
0.31,1797.67,0.49,2.02,0.09,0.24,0.17,87.60,21.31,584.53,30.09,0.71,0.07,1.39,0.08,32.35,152.45,95.93,30.90,29.15,105.91,56.50,30.57,18.84,71.07,44.22,11.77,10.31,19021.00,1097.00,5.77,466.47,
58.31,3558.45,1.52,0.66,0.02,0.34,0.31,103.57,35.33,579.93,22.99,0.32,0.83,0.01,0.05,24.20,59.61,30.40,17.73,11.48,10.29,2.78,1.63,5.88,19.69,9.26,4.83,5.61,737930.00,92258.00,12.50,724.23,
100.03,3723.39,1.31,0.77,0.03,0.36,0.28,137.94,49.39,671.44,26.89,0.08,0.30,0.00,0.19,27.45,100.87,55.63,27.61,17.65,31.23,14.85,7.45,8.93,56.07,33.21,14.12,8.72,1957774.00,128980.00,6.59,493.32,
76.31,3713.02,0.88,1.13,0.04,0.38,0.38,178.44,67.91,583.99,42.02,6.51,10.70,0.00,0.00,59.24,110.55,0.76,51.60,58.19,103.08,33.81,41.88,27.39,103.89,35.55,37.55,30.80,2394644.00,60849.00,2.54,682.59,
18.05,2291.44,1.07,0.93,0.01,0.33,0.04,10.90,3.63,263.62,24.62,0.11,9.03,0.02,0.15,33.93,73.66,24.33,26.01,23.32,34.25,14.15,8.00,12.10,69.04,41.29,16.70,11.22,108412.00,26055.00,24.03,556.07,
15.99,2974.53,1.12,0.90,0.01,0.34,0.28,210.76,71.68,830.45,14.76,0.28,0.20,0.03,0.00,15.27,99.94,58.19,25.33,15.82,24.83,8.85,5.32,10.66,42.32,27.37,9.79,5.16,454573.00,210856.00,46.39,824.45,
5.56,3080.99,0.56,1.78,0.03,0.32,0.25,73.64,23.80,508.52,37.53,0.04,4.31,0.00,4.16,46.03,765.89,3.67,359.15,403.09,319.93,9.20,65.77,244.96,363.64,15.37,190.18,158.13,753403.00,307965.00,40.88,686.14,
20.87,3290.72,0.46,2.18,0.01,0.19,0.13,37.68,7.22,515.66,110.62,0.29,46.04,0.17,0.11,157.23,620.81,36.27,262.99,321.89,233.50,9.15,30.99,193.36,237.82,33.08,76.25,128.53,2355067.00,1192010.00,50.61,588.28,
